pathway_id	pathway_name	sample_id	condition	abundance_rna	abundance_dna	log2fc	p_value	padj	direction
PWY-6596	adenosine nucleotides degradation I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	7.8752954182	197.66998013277998	-1.3646055347022734	0.373900966300059	0.5025550622312621	down
PWY-6606	guanosine nucleotides degradation II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	7.225673238300001	377.92123195036	-1.2899139130967976	0.3739009663000589	0.5025550622312621	down
PWY-6607	guanosine nucleotides degradation I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	7.225673238300001	189.3892841524	-1.2899139130967976	0.3739009663000589	0.5025550622312621	down
PWY-6609	adenine and adenosine salvage III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	44.0334531487	1901.9718479940598	-2.2926064811486646	0.19764740129039424	0.5025550622312621	down
PWY-6628	superpathway of L-phenylalanine biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	61.1735099747	1496.4792458308	-1.7080832233279124	0.17201594864513695	0.5025550622312621	down
PWY-6629	superpathway of L-tryptophan biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	54.696395232600004	1593.5975458445498	-3.585318215544165	0.13748110473623137	0.5025550622312621	down
PWY-6630	superpathway of L-tyrosine biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	45.4169954042	1399.22857335359	-1.5992449907589208	0.3230477302892509	0.5025550622312621	down
PWY-6692	Fe(II) oxidation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	26.0519779354	11.43231788466	-1.7605551084981823	0.31839058224474004	0.5025550622312621	down
PWY-6700	queuosine biosynthesis I (de novo)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	14.0021296703	136.73547890116998	-2.7025562730428163	0.17788596882182536	0.5025550622312621	down
PWY-6703	preQ0 biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	40.2217577857	986.54837527857	-1.488070582557165	0.26801437639865766	0.5025550622312621	down
PWY-6731	starch degradation III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	13.6525904878	239.37913195097	-3.293554284737904	0.21646977721478014	0.5025550622312621	down
PWY-6749	CMP-legionaminate biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	37.85705246194	-2.992053986800704	0.373900966300059	0.5025550622312621	down
PWY-6823	molybdopterin biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	144.2565767487	1237.3804787774702	-0.3778515050108658	0.3774652460871151	0.5046326819346459	ns
PWY-6859	all-trans-farnesol biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1928.40390961968	0.1106778575943832	0.922781804305623	0.9302235930500231	ns
PWY-6897	thiamine diphosphate salvage II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	16.1089681875	1853.30745360614	-2.1832888063762663	0.3330487309469954	0.5025550622312621	down
PWY-6901	superpathway of glucose and xylose degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	609.6945345806	-3.6075120028256564	0.373900966300059	0.5025550622312621	down
PWY-6920	6-gingerol analog biosynthesis (engineered)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	89.95675436716999	2.051806947366056	0.17793453694358505	0.5025550622312621	up
PWY-6922	L-N&delta;-acetylornithine biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	19.1888395849	565.84135588387	-2.274341560336191	0.373900966300059	0.5025550622312621	down
PWY-6936	seleno-amino acid biosynthesis (plants)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	23.305403578499998	1255.08390137314	-0.7740047977014861	0.45839958191009467	0.5739298551040248	down
PWY-6948	sitosterol degradation to androstenedione	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	13.2483581603	5.0491261733399995	-0.20827238687676158	0.8895544037501629	0.9144174614462812	ns
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	81.74171602060001	1866.8524949990904	-0.07397038833646141	0.9032489786025297	0.9179359538643594	ns
PWY-7013	(S)-propane-1,2-diol degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	70.45210150302	-0.35382316907319483	0.734957470690719	0.7885809771359646	ns
PWY-702	L-methionine biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	60.559994770900005	2076.6143180279496	-0.17659274159178134	0.8408928614713861	0.8686909725944072	ns
PWY-7094	fatty acid salvage	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	19.1928454844	1513.0405523855302	0.4920113053143343	0.6741327289637737	0.745722045313909	ns
PWY-7111	pyruvate fermentation to isobutanol (engineered)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	125.6277274912	2799.29358919981	-0.2153481073394652	0.7292106239053189	0.7857873102428005	ns
PWY-7117	C4 photosynthetic carbon assimilation cycle, PEPCK type	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1549.6705743037703	-2.843116007170892	0.373900966300059	0.5025550622312621	down
PWY-7124	ethene biosynthesis V (engineered)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	27.17732938021	-3.6835964879139422	0.18486573120655764	0.5025550622312621	down
PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	29.1445423113	300.74557151704005	-4.239503758807331	0.21063990724937245	0.5025550622312621	down
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	106.79862619549999	1407.8352277544698	0.3833849485453247	0.3343899401928752	0.5025550622312621	ns
PWY-7185	UTP and CTP dephosphorylation I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	134.3583382349	570.66775690797	0.22876810648612378	0.6266074342315168	0.7252400859161073	ns
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	927.6597834339	-3.058420988716201	0.373900966300059	0.5025550622312621	down
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	58.184207843	657.27626125103	-0.3505737746435399	0.6594069758333287	0.7341376939474497	ns
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	31.805103286399998	886.8754318507201	-2.414834980724829	0.2695682465508263	0.5025550622312621	down
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	109.27999343639999	741.0578693004001	0.48338754311172943	0.20457524667712806	0.5025550622312621	ns
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	63.2239004191	1652.7557061859702	-1.1232462970148027	0.3525821846972316	0.5025550622312621	down
PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	627.88712663687	-1.6683297705978308	0.19726774744837983	0.5025550622312621	down
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	103.6602754496	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7221	guanosine ribonucleotides de novo biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	137.0962458941	1828.1224737335203	-0.08448459185594867	0.7598968307383666	0.8026425469652402	ns
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	103.6602754496	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	128.45296495600002	1722.61178961841	0.10309558357469097	0.7609051345230476	0.8026425469652402	ns
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	42.0142795031	2017.5655571571801	-5.665935262600135	0.18447481629407683	0.5025550622312621	down
PWY-7234	inosine-5'-phosphate biosynthesis III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1594.20705440624	-3.9446138424551274	0.373900966300059	0.5025550622312621	down
PWY-7237	myo-, chiro- and scyllo-inositol degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1935.4949243503002	1.935506767838604	0.373900966300059	0.5025550622312621	up
PWY-7238	sucrose biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	19.258811925499998	399.71157136454997	-4.001695034476769	0.23902143327765127	0.5025550622312621	down
PWY-724	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	19.7322853569	1220.22727226358	-3.5590325094659243	0.19768092861436098	0.5025550622312621	down
PWY-7254	TCA cycle VII (acetate-producers)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	37.9886947125	670.34839473698	-3.547923937455754	0.22460838282966308	0.5025550622312621	down
PWY-7279	aerobic respiration II (cytochrome c) (yeast)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	25.4103272116	11.602735003389999	-1.625679080489437	0.33884977846933484	0.5025550622312621	down
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	16.1756288117	899.5241196916501	-2.6827893314855853	0.2892530236543306	0.5025550622312621	down
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	19.1532676646	343.03723318065	-1.3618203753154563	0.26775355694011443	0.5025550622312621	down
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	18.0235036332	222.98880126882995	-4.082281422942812	0.16785101901911992	0.5025550622312621	down
PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	497.75960977203994	-0.8487146179855832	0.6607239245527047	0.7341376939474497	down
PWY-7347	sucrose biosynthesis III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	0.9782304096300001	-2.48179196035502	0.373900966300059	0.5025550622312621	down
PWY-7356	thiamine diphosphate salvage IV (yeast)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	12.492946453399998	1350.0427271826998	-1.7505442098388997	0.41127245648086463	0.5411479690537693	down
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	14.1050981996	1850.29289178084	-1.204057924890396	0.4904810901184427	0.6018862204236534	down
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	62.885057760500004	471.39903106962004	-2.0075587380634436	0.12136468597418107	0.5025550622312621	down
PWY-7384	anaerobic energy metabolism (invertebrates, mitochondrial)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	18.7053396461	687.6364431363901	-3.0406739244997825	0.1781573071782333	0.5025550622312621	down
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	26.783294032199997	1828.3591661447201	-4.458122579762445	0.1643973600603527	0.5025550622312621	down
PWY-7431	aromatic biogenic amine degradation (bacteria)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	409.29763916209004	-2.6277306559979783	0.373900966300059	0.5025550622312621	down
PWY-7436	vitamin E biosynthesis (tocotrienols)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	51.72369235005	-2.698504548015265	0.373900966300059	0.5025550622312621	down
PWY-7511	protein ubiquitination	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1.6311874537799997	-3.0978523426914886	0.08878492775174501	0.5025550622312621	down
PWY-7560	methylerythritol phosphate pathway II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	537.43382514631	-2.6747109623099545	0.2599033832272092	0.5025550622312621	down
PWY-7664	oleate biosynthesis IV (anaerobic)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	336.01737448149004	-4.039156728085571	0.3129590735260318	0.5025550622312621	down
PWY-7731	superpathway of photosynthetic hydrogen production	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	12.1591933849	235.13695774056	-2.68636261319892	0.07769453181569445	0.5025550622312621	down
PWY-7761	NAD salvage pathway II (PNC IV cycle)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	333.66324166751	-1.939228559910833	0.373900966300059	0.5025550622312621	down
PWY-7790	UMP biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	35.6140097379	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7791	UMP biosynthesis III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	35.6140097379	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7854	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	45.57301244936	-2.6314964233639464	0.373900966300059	0.5025550622312621	down
PWY-7897	flavonoid di-C-glucosylation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	90.33518563905001	1.9013038011597345	0.17780781858829472	0.5025550622312621	up
PWY-7902	glucosylglycerol biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	136.31260630329	-1.9178978925823114	0.4491532267565044	0.5714217832530374	down
PWY-7991	toxoflavin biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	13.0902653625	761.8891580702	-1.5167597839871854	0.3435087267439395	0.5025550622312621	down
PWY-8004	Entner-Doudoroff pathway I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	673.6327812390601	-3.9721861570935335	0.13457576261828097	0.5025550622312621	down
PWY-8011	L-serine biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	13.995768248	177.62186310778	-1.0596600149888713	0.45777488734336047	0.5739298551040248	down
PWY-801	homocysteine and cysteine interconversion	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	139.22866453301998	1.497133984179642	0.373900966300059	0.5025550622312621	up
PWY-8020	D-xylose degradation V	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	22.0817140638	669.52606428209	-0.8157448490451041	0.5282913672445109	0.6442577649323303	down
PWY-8086	(S)-lactate fermentation to propanoate, acetate and hydrogen	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0		-2.1750573776898197	0.373900966300059	0.5025550622312621	down
PWY-8112	factor 420 biosynthesis I (archaea)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1183.21148194788	-2.6136040274446923	0.373900966300059	0.5025550622312621	down
PWY-8113	3PG-factor 420 biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1132.69332126961	-2.6603977409837563	0.373900966300059	0.5025550622312621	down
PWY-8125	mevalonate pathway IV (archaea)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1527.2767367790798	1.0219306911517754	0.4911391558657011	0.6018862204236534	up
PWY-8178	pentose phosphate pathway (non-oxidative branch) II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	18.03162912	464.63090378823	-4.176267740607627	0.029378231138781914	0.5025550622312621	down
PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	30.771289870100002	520.18746432571	-1.85350986061873	0.28755518293058985	0.5025550622312621	down
PWY-821	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	39.2130216962	1141.5982007894097	-3.113510200309981	0.15740400223872328	0.5025550622312621	down
PWY-822	fructan biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	18.2797390577	503.73210761841995	-0.7800824669402481	0.5347527837516228	0.6459723565574453	down
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1457.5622893555399	-4.4804710005149975	0.373900966300059	0.5025550622312621	down
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1335.18052397875	-1.6716276242088033	0.373900966300059	0.5025550622312621	down
PWY-I9	L-cysteine biosynthesis VI (from L-methionine)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	221.97438464886	1.3283094296417783	0.373900966300059	0.5025550622312621	up
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	43.6102844854	550.11746397968	-4.700793334645638	0.20286232396629447	0.5025550622312621	down
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	42.2846548479	595.52891572521	-2.2759540183295766	0.2481833326141416	0.5025550622312621	down
PWY0-1319	CDP-diacylglycerol biosynthesis II	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	14.3767307235	487.3930132265	-4.658281265589909	0.3093098016321017	0.5025550622312621	down
PWY0-1477	ethanolamine utilization	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	44.2506655489	549.76641538205	-1.3935132336953613	0.20489571587500327	0.5025550622312621	down
PWY0-1479	tRNA processing	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	449.29251417613995	-4.938307498470814	0.23573493299584264	0.5025550622312621	down
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	35.6888878396	835.59447165122	-3.448045504129271	0.03427680385572161	0.5025550622312621	down
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	55.264388188699996	2107.1923005109797	-1.3504167392326318	0.2914996246536183	0.5025550622312621	down
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	56.1451828616	1416.4189386593598	-0.47187972374917136	0.5541127348793902	0.6660008832684978	ns
PWY0-862	(5Z)-dodecenoate biosynthesis I	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	274.81524201973997	-3.911911158734486	0.31659005888433456	0.5025550622312621	down
PWY1F-FLAVSYN	flavonoid biosynthesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	61.00281452751	1.1084035926172755	0.373900966300059	0.5025550622312621	up
PWY1ZNC-1	assimilatory sulfate reduction IV	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	55.857579952600005	1677.4875059069	-0.5365119503723288	0.5630806678864779	0.6703341284362833	down
PWY3O-4107	NAD salvage pathway V (PNC V cycle)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	8.7150100081	584.36256521473	-1.8426215527714547	0.19153669294298073	0.5025550622312621	down
PWY490-3	nitrate reduction VI (assimilatory)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	56.61618585	1452.45674784197	-0.6821918583309403	0.5739247757682526	0.6800056584931904	down
PWY66-367	ketogenesis	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	545.75612359773	-0.41678294976589536	0.810637787361888	0.8470597904053634	ns
PWY66-389	phytol degradation	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	79.1151993005	3287.7871234758895	-0.10275092451381203	0.8961291122173556	0.9144174614462812	ns
PWY66-391	fatty acid &beta;-oxidation VI (mammalian peroxisome)	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	734.03346081047	0.9743399357398101	0.26394121403863946	0.5025550622312621	up
PWY66-399	gluconeogenesis III	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	1045.5883522156498	-2.3196135372829536	0.2704006138979615	0.5025550622312621	down
PWY66-409	superpathway of purine nucleotide salvage	AD_S1_2016_T2_R1_RNA_paired_combined_Abundance	dry	0.0	956.32200343497	-4.442841110837537	0.373900966300059	0.5025550622312621	down
